match_id,season,split
2013-04-21_la_coruna_ath_bilbao,2012-13,train
2013-04-21_osasuna_sociedad,2012-13,train
2013-04-21_sevilla_ath_madrid,2012-13,train
2013-04-22_celta_zaragoza,2012-13,train
2013-04-26_vallecano_osasuna,2012-13,train
2013-04-27_ath_bilbao_barcelona,2012-13,train
2013-04-27_ath_madrid_real_madrid,2012-13,train
2013-04-27_levante_celta,2012-13,train
2013-04-27_zaragoza_mallorca,2012-13,train
2013-04-28_espanol_granada,2012-13,train
2013-04-28_malaga_getafe,2012-13,train
2013-04-28_sociedad_valencia,2012-13,train
2013-04-28_valladolid_sevilla,2012-13,train
2013-04-29_betis_la_coruna,2012-13,train
2013-05-03_celta_ath_bilbao,2012-13,train
2013-05-04_granada_malaga,2012-13,train
2013-05-04_la_coruna_ath_madrid,2012-13,train
2013-05-04_real_madrid_valladolid,2012-13,train
2013-05-04_valencia_osasuna,2012-13,train
2013-05-05_barcelona_betis,2012-13,train
2013-05-05_mallorca_levante,2012-13,train
2013-05-05_sevilla_espanol,2012-13,train
2013-05-05_zaragoza_vallecano,2012-13,train
2013-05-06_getafe_sociedad,2012-13,train
2013-05-08_celta_ath_madrid,2012-13,train
2013-05-08_real_madrid_malaga,2012-13,train
2013-05-10_levante_zaragoza,2012-13,train
2013-05-11_ath_bilbao_mallorca,2012-13,train
2013-05-11_espanol_real_madrid,2012-13,train
2013-05-11_osasuna_getafe,2012-13,train
2013-05-11_valladolid_la_coruna,2012-13,train
2013-05-12_ath_madrid_barcelona,2012-13,train
2013-05-12_betis_celta,2012-13,train
2013-05-12_malaga_sevilla,2012-13,train
2013-05-12_vallecano_valencia,2012-13,train
2013-05-13_sociedad_granada,2012-13,train
2013-05-18_getafe_valencia,2012-13,train
2013-05-18_granada_osasuna,2012-13,train
2013-05-18_sevilla_sociedad,2012-13,train
2013-05-19_barcelona_valladolid,2012-13,train
2013-05-19_la_coruna_espanol,2012-13,train
2013-05-19_levante_vallecano,2012-13,train
2013-05-19_zaragoza_ath_bilbao,2012-13,train
2013-05-20_mallorca_betis,2012-13,train
2013-05-26_ath_bilbao_levante,2012-13,train
2013-05-26_ath_madrid_mallorca,2012-13,train
2013-05-26_betis_zaragoza,2012-13,train
2013-05-26_espanol_barcelona,2012-13,train
2013-05-26_getafe_vallecano,2012-13,train
2013-05-26_malaga_la_coruna,2012-13,train
2013-05-26_osasuna_sevilla,2012-13,train
2013-05-26_sociedad_real_madrid,2012-13,train
2013-05-26_valencia_granada,2012-13,train
2013-05-26_valladolid_celta,2012-13,train
2013-06-01_barcelona_malaga,2012-13,train
2013-06-01_celta_espanol,2012-13,train
2013-06-01_granada_getafe,2012-13,train
2013-06-01_la_coruna_sociedad,2012-13,train
2013-06-01_levante_betis,2012-13,train
2013-06-01_mallorca_valladolid,2012-13,train
2013-06-01_real_madrid_osasuna,2012-13,train
2013-06-01_sevilla_valencia,2012-13,train
2013-06-01_vallecano_ath_bilbao,2012-13,train
2013-06-01_zaragoza_ath_madrid,2012-13,train
2013-08-17_sociedad_getafe,2013-14,train
2013-08-17_valencia_malaga,2013-14,train
2013-08-17_valladolid_ath_bilbao,2013-14,train
2013-08-18_barcelona_levante,2013-14,train
2013-08-18_osasuna_granada,2013-14,train
2013-08-18_real_madrid_betis,2013-14,train
2013-08-18_sevilla_ath_madrid,2013-14,train
2013-08-19_almeria_villarreal,2013-14,train
2013-08-19_celta_espanol,2013-14,train
2013-08-19_vallecano_elche,2013-14,train
2013-08-23_ath_bilbao_osasuna,2013-14,train
2013-08-23_getafe_almeria,2013-14,train
2013-08-24_elche_sociedad,2013-14,train
2013-08-24_espanol_valencia,2013-14,train
2013-08-24_villarreal_valladolid,2013-14,train
2013-08-25_ath_madrid_vallecano,2013-14,train
2013-08-25_betis_celta,2013-14,train
2013-08-25_levante_sevilla,2013-14,train
2013-08-25_malaga_barcelona,2013-14,train
2013-08-26_granada_real_madrid,2013-14,train
2013-08-30_almeria_elche,2013-14,train
2013-08-30_vallecano_levante,2013-14,train
2013-08-31_celta_granada,2013-14,train
2013-08-31_osasuna_villarreal,2013-14,train
2013-08-31_valladolid_getafe,2013-14,train
2013-09-01_espanol_betis,2013-14,train
2013-09-01_real_madrid_ath_bilbao,2013-14,train
2013-09-01_sevilla_malaga,2013-14,train
2013-09-01_sociedad_ath_madrid,2013-14,train
2013-09-01_valencia_barcelona,2013-14,train
2013-09-14_ath_madrid_almeria,2013-14,train
2013-09-14_barcelona_sevilla,2013-14,train
2013-09-14_levante_sociedad,2013-14,train
2013-09-14_villarreal_real_madrid,2013-14,train
2013-09-15_betis_valencia,2013-14,train
2013-09-15_getafe_osasuna,2013-14,train
2013-09-15_granada_espanol,2013-14,train
2013-09-15_malaga_vallecano,2013-14,train
2013-09-16_ath_bilbao_celta,2013-14,train
2013-09-16_elche_valladolid,2013-14,train
2013-09-20_osasuna_elche,2013-14,train
2013-09-21_almeria_levante,2013-14,train
2013-09-21_sociedad_malaga,2013-14,train
2013-09-21_valladolid_ath_madrid,2013-14,train
2013-09-21_vallecano_barcelona,2013-14,train
2013-09-22_betis_granada,2013-14,train
2013-09-22_celta_villarreal,2013-14,train
2013-09-22_real_madrid_getafe,2013-14,train
2013-09-22_valencia_sevilla,2013-14,train
2013-09-23_espanol_ath_bilbao,2013-14,train
2013-09-24_ath_madrid_osasuna,2013-14,train
2013-09-24_barcelona_sociedad,2013-14,train
2013-09-24_levante_valladolid,2013-14,train
2013-09-24_malaga_almeria,2013-14,train
2013-09-25_elche_real_madrid,2013-14,train
2013-09-25_granada_valencia,2013-14,train
2013-09-25_sevilla_vallecano,2013-14,train
2013-09-26_ath_bilbao_betis,2013-14,train
2013-09-26_getafe_celta,2013-14,train
2013-09-26_villarreal_espanol,2013-14,train
2013-09-27_valladolid_malaga,2013-14,train
2013-09-28_almeria_barcelona,2013-14,train
2013-09-28_real_madrid_ath_madrid,2013-14,train
2013-09-28_sociedad_sevilla,2013-14,train
2013-09-28_valencia_vallecano,2013-14,train
2013-09-29_betis_villarreal,2013-14,train
2013-09-29_celta_elche,2013-14,train
2013-09-29_espanol_getafe,2013-14,train
2013-09-29_osasuna_levante,2013-14,train
2013-09-30_granada_ath_bilbao,2013-14,train
2013-10-04_malaga_osasuna,2013-14,train
2013-10-04_villarreal_granada,2013-14,train
2013-10-05_barcelona_valladolid,2013-14,train
2013-10-05_elche_espanol,2013-14,train
2013-10-05_levante_real_madrid,2013-14,train
2013-10-05_vallecano_sociedad,2013-14,train
2013-10-06_ath_bilbao_valencia,2013-14,train
2013-10-06_ath_madrid_celta,2013-14,train
2013-10-06_getafe_betis,2013-14,train
2013-10-06_sevilla_almeria,2013-14,train
2013-10-19_espanol_ath_madrid,2013-14,train
2013-10-19_osasuna_barcelona,2013-14,train
2013-10-19_real_madrid_malaga,2013-14,train
2013-10-19_valencia_sociedad,2013-14,train
2013-10-20_almeria_vallecano,2013-14,train
2013-10-20_betis_elche,2013-14,train
2013-10-20_granada_getafe,2013-14,train
2013-10-20_valladolid_sevilla,2013-14,train
2013-10-21_ath_bilbao_villarreal,2013-14,train
2013-10-21_celta_levante,2013-14,train
2013-10-25_vallecano_valladolid,2013-14,train
2013-10-26_barcelona_real_madrid,2013-14,train
2013-10-26_elche_granada,2013-14,train
2013-10-26_levante_espanol,2013-14,train
2013-10-26_malaga_celta,2013-14,train
2013-10-27_ath_madrid_betis,2013-14,train
2013-10-27_sevilla_osasuna,2013-14,train
2013-10-27_sociedad_almeria,2013-14,train
2013-10-27_villarreal_valencia,2013-14,train
2013-10-28_getafe_ath_bilbao,2013-14,train
2013-10-29_celta_barcelona,2013-14,train
2013-10-29_espanol_malaga,2013-14,train
2013-10-30_osasuna_vallecano,2013-14,train
2013-10-30_real_madrid_sevilla,2013-14,train
2013-10-30_valencia_almeria,2013-14,train
2013-10-30_valladolid_sociedad,2013-14,train
2013-10-31_ath_bilbao_elche,2013-14,train
2013-10-31_betis_levante,2013-14,train
2013-10-31_granada_ath_madrid,2013-14,train
2013-10-31_villarreal_getafe,2013-14,train
2013-11-01_barcelona_espanol,2013-14,train
2013-11-02_almeria_valladolid,2013-14,train
2013-11-02_sevilla_celta,2013-14,train
2013-11-02_sociedad_osasuna,2013-14,train
2013-11-02_vallecano_real_madrid,2013-14,train
2013-11-03_ath_madrid_ath_bilbao,2013-14,train
2013-11-03_getafe_valencia,2013-14,train
2013-11-03_levante_granada,2013-14,train
2013-11-03_malaga_betis,2013-14,train
2013-11-04_elche_villarreal,2013-14,train
2013-11-08_granada_malaga,2013-14,train
2013-11-08_osasuna_almeria,2013-14,train
2013-11-09_ath_bilbao_levante,2013-14,train
2013-11-09_celta_vallecano,2013-14,train
2013-11-09_getafe_elche,2013-14,train
2013-11-09_real_madrid_sociedad,2013-14,train
2013-11-10_betis_barcelona,2013-14,train
2013-11-10_espanol_sevilla,2013-14,train
2013-11-10_valencia_valladolid,2013-14,train
2013-11-10_villarreal_ath_madrid,2013-14,train
2013-11-22_valladolid_osasuna,2013-14,train
2013-11-23_almeria_real_madrid,2013-14,train
2013-11-23_ath_madrid_getafe,2013-14,train
2013-11-23_barcelona_granada,2013-14,train
2013-11-23_sociedad_celta,2013-14,train
2013-11-24_elche_valencia,2013-14,train
2013-11-24_levante_villarreal,2013-14,train
2013-11-24_sevilla_betis,2013-14,train
2013-11-24_vallecano_espanol,2013-14,train
2013-11-25_malaga_ath_bilbao,2013-14,train
2013-11-29_getafe_levante,2013-14,train
2013-11-29_villarreal_malaga,2013-14,train
2013-11-30_celta_almeria,2013-14,train
2013-11-30_elche_ath_madrid,2013-14,train
2013-11-30_espanol_sociedad,2013-14,train
2013-11-30_real_madrid_valladolid,2013-14,train
2013-12-01_ath_bilbao_barcelona,2013-14,train
2013-12-01_betis_vallecano,2013-14,train
2013-12-01_granada_sevilla,2013-14,train
2013-12-01_valencia_osasuna,2013-14,train
2013-12-13_levante_elche,2013-14,train
2013-12-14_barcelona_villarreal,2013-14,train
2013-12-14_malaga_getafe,2013-14,train
2013-12-14_osasuna_real_madrid,2013-14,train
2013-12-14_vallecano_granada,2013-14,train
2013-12-15_almeria_espanol,2013-14,train
2013-12-15_ath_madrid_valencia,2013-14,train
2013-12-15_sevilla_ath_bilbao,2013-14,train
2013-12-15_sociedad_betis,2013-14,train
2013-12-16_valladolid_celta,2013-14,train
2013-12-20_elche_malaga,2013-14,train
2013-12-21_ath_madrid_levante,2013-14,train
2013-12-21_betis_almeria,2013-14,train
2013-12-21_granada_sociedad,2013-14,train
2013-12-21_villarreal_sevilla,2013-14,train
2013-12-22_ath_bilbao_vallecano,2013-14,train
2013-12-22_celta_osasuna,2013-14,train
2013-12-22_espanol_valladolid,2013-14,train
2013-12-22_getafe_barcelona,2013-14,train
2013-12-22_valencia_real_madrid,2013-14,train
2014-01-04_almeria_granada,2013-14,train
2014-01-04_malaga_ath_madrid,2013-14,train
2014-01-04_valencia_levante,2013-14,train
2014-01-04_valladolid_betis,2013-14,train
2014-01-05_barcelona_elche,2013-14,train
2014-01-05_osasuna_espanol,2013-14,train
2014-01-05_sevilla_getafe,2013-14,train
2014-01-05_sociedad_ath_bilbao,2013-14,train
2014-01-06_real_madrid_celta,2013-14,train
2014-01-06_vallecano_villarreal,2013-14,train
2014-01-10_granada_valladolid,2013-14,train
2014-01-11_ath_bilbao_almeria,2013-14,train
2014-01-11_ath_madrid_barcelona,2013-14,train
2014-01-11_celta_valencia,2013-14,train
2014-01-11_elche_sevilla,2013-14,train
2014-01-12_betis_osasuna,2013-14,train
2014-01-12_espanol_real_madrid,2013-14,train
2014-01-12_getafe_vallecano,2013-14,train
2014-01-12_levante_malaga,2013-14,train
2014-01-13_villarreal_sociedad,2013-14,train
2014-01-17_malaga_valencia,2013-14,train
2014-01-18_betis_real_madrid,2013-14,train
2014-01-18_elche_vallecano,2013-14,train
2014-01-18_espanol_celta,2013-14,train
2014-01-18_granada_osasuna,2013-14,train
2014-01-19_ath_madrid_sevilla,2013-14,train
2014-01-19_getafe_sociedad,2013-14,train
2014-01-19_levante_barcelona,2013-14,train
2014-01-19_villarreal_almeria,2013-14,train
2014-01-20_ath_bilbao_valladolid,2013-14,train
2014-01-24_celta_betis,2013-14,train
2014-01-25_real_madrid_granada,2013-14,train
2014-01-25_sevilla_levante,2013-14,train
2014-01-25_valencia_espanol,2013-14,train
2014-01-25_valladolid_villarreal,2013-14,train
2014-01-26_almeria_getafe,2013-14,train
2014-01-26_barcelona_malaga,2013-14,train
2014-01-26_osasuna_ath_bilbao,2013-14,train
2014-01-26_vallecano_ath_madrid,2013-14,train
2014-01-27_sociedad_elche,2013-14,train
2014-01-31_granada_celta,2013-14,train
2014-02-01_barcelona_valencia,2013-14,train
2014-02-01_getafe_valladolid,2013-14,train
2014-02-01_levante_vallecano,2013-14,train
2014-02-01_malaga_sevilla,2013-14,train
2014-02-02_ath_bilbao_real_madrid,2013-14,train
2014-02-02_ath_madrid_sociedad,2013-14,train
2014-02-02_betis_espanol,2013-14,train
2014-02-02_elche_almeria,2013-14,train
2014-02-03_villarreal_osasuna,2013-14,train
2014-02-07_espanol_granada,2013-14,train
2014-02-08_almeria_ath_madrid,2013-14,train
2014-02-08_real_madrid_villarreal,2013-14,train
2014-02-08_valencia_betis,2013-14,train
2014-02-08_vallecano_malaga,2013-14,train
2014-02-09_osasuna_getafe,2013-14,train
2014-02-09_sevilla_barcelona,2013-14,train
2014-02-09_sociedad_levante,2013-14,train
2014-02-09_valladolid_elche,2013-14,train
2014-02-10_celta_ath_bilbao,2013-14,train
2014-02-14_elche_osasuna,2013-14,train
2014-02-15_ath_madrid_valladolid,2013-14,train
2014-02-15_barcelona_vallecano,2013-14,train
2014-02-15_levante_almeria,2013-14,train
2014-02-15_villarreal_celta,2013-14,train
2014-02-16_ath_bilbao_espanol,2013-14,train
2014-02-16_getafe_real_madrid,2013-14,train
2014-02-16_granada_betis,2013-14,train
2014-02-16_sevilla_valencia,2013-14,train
2014-02-17_malaga_sociedad,2013-14,train
2014-02-21_valladolid_levante,2013-14,train
2014-02-22_almeria_malaga,2013-14,train
2014-02-22_celta_getafe,2013-14,train
2014-02-22_real_madrid_elche,2013-14,train
2014-02-22_sociedad_barcelona,2013-14,train
2014-02-23_betis_ath_bilbao,2013-14,train
2014-02-23_osasuna_ath_madrid,2013-14,train
2014-02-23_valencia_granada,2013-14,train
2014-02-23_vallecano_sevilla,2013-14,train
2014-02-24_espanol_villarreal,2013-14,train
2014-02-28_ath_bilbao_granada,2013-14,train
2014-03-01_elche_celta,2013-14,train
2014-03-01_getafe_espanol,2013-14,train
2014-03-01_levante_osasuna,2013-14,train
2014-03-01_malaga_valladolid,2013-14,train
2014-03-02_ath_madrid_real_madrid,2013-14,train
2014-03-02_barcelona_almeria,2013-14,train
2014-03-02_sevilla_sociedad,2013-14,train
2014-03-02_vallecano_valencia,2013-14,train
2014-03-02_villarreal_betis,2013-14,train
2014-03-08_betis_getafe,2013-14,train
2014-03-08_celta_ath_madrid,2013-14,train
2014-03-08_granada_villarreal,2013-14,train
2014-03-08_valladolid_barcelona,2013-14,train
2014-03-09_almeria_sevilla,2013-14,train
2014-03-09_espanol_elche,2013-14,train
2014-03-09_real_madrid_levante,2013-14,train
2014-03-09_valencia_ath_bilbao,2013-14,train
2014-03-10_osasuna_malaga,2013-14,train
2014-03-10_sociedad_vallecano,2013-14,train
2014-03-14_getafe_granada,2013-14,train
2014-03-15_ath_madrid_espanol,2013-14,train
2014-03-15_levante_celta,2013-14,train
2014-03-15_malaga_real_madrid,2013-14,train
2014-03-15_vallecano_almeria,2013-14,train
2014-03-16_barcelona_osasuna,2013-14,train
2014-03-16_elche_betis,2013-14,train
2014-03-16_sevilla_valladolid,2013-14,train
2014-03-16_sociedad_valencia,2013-14,train
2014-03-17_villarreal_ath_bilbao,2013-14,train
2014-03-21_celta_malaga,2013-14,train
2014-03-22_ath_bilbao_getafe,2013-14,train
2014-03-22_espanol_levante,2013-14,train
2014-03-22_granada_elche,2013-14,train
2014-03-22_valladolid_vallecano,2013-14,train
2014-03-23_betis_ath_madrid,2013-14,train
2014-03-23_osasuna_sevilla,2013-14,train
2014-03-23_real_madrid_barcelona,2013-14,train
2014-03-23_valencia_villarreal,2013-14,train
2014-03-24_almeria_sociedad,2013-14,train
2014-03-25_elche_ath_bilbao,2013-14,train
2014-03-25_malaga_espanol,2013-14,train
2014-03-26_ath_madrid_granada,2013-14,train
2014-03-26_barcelona_celta,2013-14,train
2014-03-26_sevilla_real_madrid,2013-14,train
2014-03-26_vallecano_osasuna,2013-14,train
2014-03-27_almeria_valencia,2013-14,train
2014-03-27_getafe_villarreal,2013-14,train
2014-03-27_levante_betis,2013-14,train
2014-03-27_sociedad_valladolid,2013-14,train
2014-03-29_ath_bilbao_ath_madrid,2013-14,train
2014-03-29_celta_sevilla,2013-14,train
2014-03-29_espanol_barcelona,2013-14,train
2014-03-29_real_madrid_vallecano,2013-14,train
2014-03-30_osasuna_sociedad,2013-14,train
2014-03-30_valencia_getafe,2013-14,train
2014-03-30_valladolid_almeria,2013-14,train
2014-03-30_villarreal_elche,2013-14,train
2014-03-31_betis_malaga,2013-14,train
2014-03-31_granada_levante,2013-14,train
2014-04-04_almeria_osasuna,2013-14,train
2014-04-05_ath_madrid_villarreal,2013-14,train
2014-04-05_barcelona_betis,2013-14,train
2014-04-05_sociedad_real_madrid,2013-14,train
2014-04-05_vallecano_celta,2013-14,train
2014-04-06_elche_getafe,2013-14,train
2014-04-06_malaga_granada,2013-14,train
2014-04-06_sevilla_espanol,2013-14,train
2014-04-06_valladolid_valencia,2013-14,train
2014-04-07_levante_ath_bilbao,2013-14,train
2014-04-11_osasuna_valladolid,2013-14,train
2014-04-12_celta_sociedad,2013-14,train
2014-04-12_granada_barcelona,2013-14,train
2014-04-12_real_madrid_almeria,2013-14,train
2014-04-12_villarreal_levante,2013-14,train
2014-04-13_betis_sevilla,2013-14,train
2014-04-13_espanol_vallecano,2013-14,train
2014-04-13_getafe_ath_madrid,2013-14,train
2014-04-13_valencia_elche,2013-14,train
2014-04-14_ath_bilbao_malaga,2013-14,train
2014-04-18_ath_madrid_elche,2013-14,train
2014-04-19_levante_getafe,2013-14,train
2014-04-19_osasuna_valencia,2013-14,train
2014-04-19_sociedad_espanol,2013-14,train
2014-04-20_almeria_celta,2013-14,train
2014-04-20_barcelona_ath_bilbao,2013-14,train
2014-04-20_sevilla_granada,2013-14,train
2014-04-20_vallecano_betis,2013-14,train
2014-04-21_malaga_villarreal,2013-14,train
2014-04-25_elche_levante,2013-14,train
2014-04-26_betis_sociedad,2013-14,train
2014-04-26_getafe_malaga,2013-14,train
2014-04-26_granada_vallecano,2013-14,train
2014-04-26_real_madrid_osasuna,2013-14,train
2014-04-27_ath_bilbao_sevilla,2013-14,train
2014-04-27_espanol_almeria,2013-14,train
2014-04-27_valencia_ath_madrid,2013-14,train
2014-04-27_villarreal_barcelona,2013-14,train
2014-04-28_celta_valladolid,2013-14,train
2014-05-02_vallecano_ath_bilbao,2013-14,train
2014-05-03_barcelona_getafe,2013-14,train
2014-05-03_malaga_elche,2013-14,train
2014-05-03_osasuna_celta,2013-14,train
2014-05-03_valladolid_espanol,2013-14,train
2014-05-04_almeria_betis,2013-14,train
2014-05-04_levante_ath_madrid,2013-14,train
2014-05-04_real_madrid_valencia,2013-14,train
2014-05-04_sevilla_villarreal,2013-14,train
2014-05-05_sociedad_granada,2013-14,train
2014-05-07_valladolid_real_madrid,2013-14,train
2014-05-10_levante_valencia,2013-14,train
2014-05-10_villarreal_vallecano,2013-14,train
2014-05-11_ath_bilbao_sociedad,2013-14,train
2014-05-11_ath_madrid_malaga,2013-14,train
2014-05-11_betis_valladolid,2013-14,train
2014-05-11_celta_real_madrid,2013-14,train
2014-05-11_elche_barcelona,2013-14,train
2014-05-11_espanol_osasuna,2013-14,train
2014-05-11_getafe_sevilla,2013-14,train
2014-05-11_granada_almeria,2013-14,train
2014-05-16_malaga_levante,2013-14,train
2014-05-17_barcelona_ath_madrid,2013-14,train
2014-05-17_real_madrid_espanol,2013-14,train
2014-05-17_valencia_celta,2013-14,train
2014-05-18_almeria_ath_bilbao,2013-14,train
2014-05-18_osasuna_betis,2013-14,train
2014-05-18_sevilla_elche,2013-14,train
2014-05-18_sociedad_villarreal,2013-14,train
2014-05-18_valladolid_granada,2013-14,train
2014-05-18_vallecano_getafe,2013-14,train
2014-08-23_almeria_espanol,2014-15,train
2014-08-23_granada_la_coruna,2014-15,train
2014-08-23_malaga_ath_bilbao,2014-15,train
2014-08-23_sevilla_valencia,2014-15,train
2014-08-24_barcelona_elche,2014-15,train
2014-08-24_celta_getafe,2014-15,train
2014-08-24_eibar_sociedad,2014-15,train
2014-08-24_levante_villarreal,2014-15,train
2014-08-25_real_madrid_cordoba,2014-15,train
2014-08-25_vallecano_ath_madrid,2014-15,train
2014-08-29_getafe_almeria,2014-15,train
2014-08-29_valencia_malaga,2014-15,train
2014-08-30_ath_bilbao_levante,2014-15,train
2014-08-30_ath_madrid_eibar,2014-15,train
2014-08-30_cordoba_celta,2014-15,train
2014-08-30_espanol_sevilla,2014-15,train
2014-08-31_elche_granada,2014-15,train
2014-08-31_la_coruna_vallecano,2014-15,train
2014-08-31_sociedad_real_madrid,2014-15,train
2014-08-31_villarreal_barcelona,2014-15,train
2014-09-12_almeria_cordoba,2014-15,train
2014-09-13_barcelona_ath_bilbao,2014-15,train
2014-09-13_celta_sociedad,2014-15,train
2014-09-13_malaga_levante,2014-15,train
2014-09-13_real_madrid_ath_madrid,2014-15,train
2014-09-14_granada_villarreal,2014-15,train
2014-09-14_sevilla_getafe,2014-15,train
2014-09-14_valencia_espanol,2014-15,train
2014-09-14_vallecano_elche,2014-15,train
2014-09-15_eibar_la_coruna,2014-15,train
2014-09-19_elche_eibar,2014-15,train
2014-09-20_ath_bilbao_granada,2014-15,train
2014-09-20_ath_madrid_celta,2014-15,train
2014-09-20_espanol_malaga,2014-15,train
2014-09-20_la_coruna_real_madrid,2014-15,train
2014-09-21_cordoba_sevilla,2014-15,train
2014-09-21_levante_barcelona,2014-15,train
2014-09-21_sociedad_almeria,2014-15,train
2014-09-21_villarreal_vallecano,2014-15,train
2014-09-22_getafe_valencia,2014-15,train
2014-09-23_celta_la_coruna,2014-15,train
2014-09-23_real_madrid_elche,2014-15,train
2014-09-24_almeria_ath_madrid,2014-15,train
2014-09-24_eibar_villarreal,2014-15,train
2014-09-24_granada_levante,2014-15,train
2014-09-24_malaga_barcelona,2014-15,train
2014-09-24_sevilla_sociedad,2014-15,train
2014-09-24_vallecano_ath_bilbao,2014-15,train
2014-09-25_espanol_getafe,2014-15,train
2014-09-25_valencia_cordoba,2014-15,train
2014-09-26_elche_celta,2014-15,train
2014-09-27_ath_bilbao_eibar,2014-15,train
2014-09-27_ath_madrid_sevilla,2014-15,train
2014-09-27_barcelona_granada,2014-15,train
2014-09-27_levante_vallecano,2014-15,train
2014-09-27_villarreal_real_madrid,2014-15,train
2014-09-28_cordoba_espanol,2014-15,train
2014-09-28_getafe_malaga,2014-15,train
2014-09-28_la_coruna_almeria,2014-15,train
2014-09-28_sociedad_valencia,2014-15,train
2014-10-03_getafe_cordoba,2014-15,train
2014-10-04_almeria_elche,2014-15,train
2014-10-04_eibar_levante,2014-15,train
2014-10-04_malaga_granada,2014-15,train
2014-10-04_valencia_ath_madrid,2014-15,train
2014-10-04_vallecano_barcelona,2014-15,train
2014-10-05_celta_villarreal,2014-15,train
2014-10-05_espanol_sociedad,2014-15,train
2014-10-05_real_madrid_ath_bilbao,2014-15,train
2014-10-05_sevilla_la_coruna,2014-15,train
2014-10-17_granada_vallecano,2014-15,train
2014-10-18_ath_bilbao_celta,2014-15,train
2014-10-18_barcelona_eibar,2014-15,train
2014-10-18_cordoba_malaga,2014-15,train
2014-10-18_levante_real_madrid,2014-15,train
2014-10-19_ath_madrid_espanol,2014-15,train
2014-10-19_elche_sevilla,2014-15,train
2014-10-19_la_coruna_valencia,2014-15,train
2014-10-19_villarreal_almeria,2014-15,train
2014-10-20_sociedad_getafe,2014-15,train
2014-10-24_celta_levante,2014-15,train
2014-10-25_almeria_ath_bilbao,2014-15,train
2014-10-25_cordoba_sociedad,2014-15,train
2014-10-25_eibar_granada,2014-15,train
2014-10-25_real_madrid_barcelona,2014-15,train
2014-10-25_valencia_elche,2014-15,train
2014-10-26_espanol_la_coruna,2014-15,train
2014-10-26_getafe_ath_madrid,2014-15,train
2014-10-26_malaga_vallecano,2014-15,train
2014-10-26_sevilla_villarreal,2014-15,train
2014-10-31_la_coruna_getafe,2014-15,train
2014-11-01_ath_madrid_cordoba,2014-15,train
2014-11-01_barcelona_celta,2014-15,train
2014-11-01_granada_real_madrid,2014-15,train
2014-11-01_sociedad_malaga,2014-15,train
2014-11-02_ath_bilbao_sevilla,2014-15,train
2014-11-02_elche_espanol,2014-15,train
2014-11-02_levante_almeria,2014-15,train
2014-11-02_villarreal_valencia,2014-15,train
2014-11-03_vallecano_eibar,2014-15,train
2014-11-07_cordoba_la_coruna,2014-15,train
2014-11-08_almeria_barcelona,2014-15,train
2014-11-08_celta_granada,2014-15,train
2014-11-08_getafe_elche,2014-15,train
2014-11-08_malaga_eibar,2014-15,train
2014-11-08_real_madrid_vallecano,2014-15,train
2014-11-09_espanol_villarreal,2014-15,train
2014-11-09_sevilla_levante,2014-15,train
2014-11-09_sociedad_ath_madrid,2014-15,train
2014-11-09_valencia_ath_bilbao,2014-15,train
2014-11-21_ath_bilbao_espanol,2014-15,train
2014-11-22_ath_madrid_malaga,2014-15,train
2014-11-22_barcelona_sevilla,2014-15,train
2014-11-22_eibar_real_madrid,2014-15,train
2014-11-22_la_coruna_sociedad,2014-15,train
2014-11-23_elche_cordoba,2014-15,train
2014-11-23_levante_valencia,2014-15,train
2014-11-23_vallecano_celta,2014-15,train
2014-11-23_villarreal_getafe,2014-15,train
2014-11-24_granada_almeria,2014-15,train
2014-11-28_sociedad_elche,2014-15,train
2014-11-29_celta_eibar,2014-15,train
2014-11-29_espanol_levante,2014-15,train
2014-11-29_getafe_ath_bilbao,2014-15,train
2014-11-29_malaga_real_madrid,2014-15,train
2014-11-30_ath_madrid_la_coruna,2014-15,train
2014-11-30_cordoba_villarreal,2014-15,train
2014-11-30_sevilla_granada,2014-15,train
2014-11-30_valencia_barcelona,2014-15,train
2014-12-01_almeria_vallecano,2014-15,train
2014-12-06_ath_bilbao_cordoba,2014-15,train
2014-12-06_elche_ath_madrid,2014-15,train
2014-12-06_la_coruna_malaga,2014-15,train
2014-12-06_real_madrid_celta,2014-15,train
2014-12-07_barcelona_espanol,2014-15,train
2014-12-07_granada_valencia,2014-15,train
2014-12-07_vallecano_sevilla,2014-15,train
2014-12-07_villarreal_sociedad,2014-15,train
2014-12-08_eibar_almeria,2014-15,train
2014-12-08_levante_getafe,2014-15,train
2014-12-12_almeria_real_madrid,2014-15,train
2014-12-13_cordoba_levante,2014-15,train
2014-12-13_getafe_barcelona,2014-15,train
2014-12-13_malaga_celta,2014-15,train
2014-12-13_valencia_vallecano,2014-15,train
2014-12-14_ath_madrid_villarreal,2014-15,train
2014-12-14_espanol_granada,2014-15,train
2014-12-14_sevilla_eibar,2014-15,train
2014-12-14_sociedad_ath_bilbao,2014-15,train
2014-12-15_la_coruna_elche,2014-15,train
2014-12-19_celta_almeria,2014-15,train
2014-12-20_barcelona_cordoba,2014-15,train
2014-12-20_eibar_valencia,2014-15,train
2014-12-20_levante_sociedad,2014-15,train
2014-12-20_vallecano_espanol,2014-15,train
2014-12-21_ath_bilbao_ath_madrid,2014-15,train
2014-12-21_elche_malaga,2014-15,train
2014-12-21_granada_getafe,2014-15,train
